ID,Dataset,Month,Year,Desc,Raw_desc
505,Significant Cyber Incidents Since 2006,April,2009,Chinese hackers reportedly infiltrated South Korea’s Finance  Ministry via a virus attached to e-mails claiming to be from trusted individuals.,April 2009. Chinese hackers reportedly infiltrated South Korea’s Finance  Ministry via a virus attached to e-mails claiming to be from trusted individuals.
506,Significant Cyber Incidents Since 2006,April,2009,Prime Minister Wen Jiabao announced that hacker from Taiwan accessed a Chinese State Council computer containing drafts of his report to the National Peoples Congress.,April 2009. Prime Minister Wen Jiabao announced that hacker from Taiwan accessed a Chinese State Council computer containing drafts of his report to the National Peoples Congress.
507,Significant Cyber Incidents Since 2006,April,2009,Wall Street Journal articles laid out the increasing vulnerability of the U.S. power grid to  cyberattack  also  highlighted  was  the  intrusions  into  F-35  databases  by  unknown  foreign intruders.,April 2009. Wall Street Journal articles laid out the increasing vulnerability of the U.S. power grid to  cyberattack  also  highlighted  was  the  intrusions  into  F-35  databases  by  unknown  foreign intruders.
508,Significant Cyber Incidents Since 2006,March,2009,"Reports in the press say that the plans for Marine Corps 1, the new presidential helicopter, were found on a file-sharing network in Iran.","March 2009. Reports in the press say that the plans for Marine Corps 1, the new presidential helicopter, were found on a file-sharing network in Iran."
509,Significant Cyber Incidents Since 2006,March,2009,Canadian researchers found a computer espionage system that they believe China implanted on the government networks of 103 countries.,March 2009. Canadian researchers found a computer espionage system that they believe China implanted on the government networks of 103 countries.
510,Significant Cyber Incidents Since 2006,March,2009,The German government warned that hackers were offering a free version of the new Microsoft operating system that installs Trojans.,March 2009. The German government warned that hackers were offering a free version of the new Microsoft operating system that installs Trojans.
511,Significant Cyber Incidents Since 2006,February,2009,French naval aircraft planes were grounded after military databases were infected with the “confickr” virus. Naval officials suspected someone in the Navy had used an infected USB key.,February 2009. French naval aircraft planes were grounded after military databases were infected with the “confickr” virus. Naval officials suspected someone in the Navy had used an infected USB key.
512,Significant Cyber Incidents Since 2006,February,2009,600 computers at India’s Ministry of External Affairs were hacked.,February 2009. 600 computers at India’s Ministry of External Affairs were hacked.
513,Significant Cyber Incidents Since 2006,February,2009,FAA  computer  systems  were  hacked.  Increased  use  by  FAA  of  IP-bases’ networks also increases the risk of the intentional disruption of commercial air traffic.,February  2009.  FAA  computer  systems  were  hacked.  Increased  use  by  FAA  of  IP-bases’ networks also increases the risk of the intentional disruption of commercial air traffic.
514,Significant Cyber Incidents Since 2006,January,2009,Indian Home Ministry officials warned that Pakistani hackers had placed malware on popular music download sites used by Indians in preparation for cyberattacks.,January 2009. Indian Home Ministry officials warned that Pakistani hackers had placed malware on popular music download sites used by Indians in preparation for cyberattacks.
515,Significant Cyber Incidents Since 2006,January,2009,"Hackers attacked Israel’s internet infrastructure during the January 2009 military offensive in the Gaza Strip. The attack, which focused on government websites, was executed by at least 5,000,000 computers. Israeli officials believed the attack was carried out by a criminal organization from the former Soviet Union, and paid for by Hamas or Hezbollah.","January 2009. Hackers attacked Israel’s internet infrastructure during the January 2009 military offensive in the Gaza Strip. The attack, which focused on government websites, was executed by at least 5,000,000 computers. Israeli officials believed the attack was carried out by a criminal organization from the former Soviet Union, and paid for by Hamas or Hezbollah."
516,Significant Cyber Incidents Since 2006,UK,2008,Britain’s MPs were warned about e-mails apparently sent bythe European Parliament amid fears that they could be used by Chinese hackers to implant viruses,Britain’s MPs were warned about e-mails apparently sent bythe European Parliament amid fears that they could be used by Chinese hackers to implant viruses
